,movie_id,user_id,score,text,time
444,2583,159,4.14962,Pretty good!,2018-12-01 19:01:49
445,2599,34,1.0013,Pretty good!,2018-12-01 19:01:49
446,2628,91,2.55764,Not good.,2018-12-01 19:01:49
447,2628,155,4.7843,Pretty good!,2018-12-01 19:01:49
448,2683,98,1.24859,Pretty good!,2018-12-01 19:01:49
449,2692,24,1.89005,Pretty good!,2018-12-01 19:01:49
450,2712,28,0.704493,Not bad!,2018-12-01 19:01:49
451,2762,63,2.8523,Pretty good!,2018-12-01 19:01:49
452,2763,34,2.14803,Not good.,2018-12-01 19:01:49
453,2763,178,2.18326,Pretty good!,2018-12-01 19:01:49
454,2770,187,4.47222,Not bad!,2018-12-01 19:01:49
455,2791,201,0.811298,Pretty good!,2018-12-01 19:01:49
456,2843,41,0.639835,Pretty good!,2018-12-01 19:01:49
457,2858,200,0.765283,Pretty good!,2018-12-01 19:01:49
458,2874,77,1.90691,Pretty good!,2018-12-01 19:01:49
459,2921,185,2.2387,Pretty good!,2018-12-01 19:01:49
460,2926,92,0.472789,Pretty good!,2018-12-01 19:01:49
461,2959,106,0.647833,Not bad!,2018-12-01 19:01:49
462,2973,51,1.8208,Not bad!,2018-12-01 19:01:49
463,2997,135,2.16049,Pretty good!,2018-12-01 19:01:49
464,3033,123,0.340066,Pretty good!,2018-12-01 19:01:49
465,3044,9,0.218855,Pretty good!,2018-12-01 19:01:49
466,3060,74,0.0740761,Pretty good!,2018-12-01 19:01:49
467,3079,143,4.71382,Not bad!,2018-12-01 19:01:49
468,3083,93,3.34685,Pretty good!,2018-12-01 19:01:49
469,3160,35,2.59281,Pretty good!,2018-12-01 19:01:49
470,3175,95,2.9235,Not good.,2018-12-01 19:01:49
471,3175,167,1.83905,Pretty good!,2018-12-01 19:01:49
472,3176,150,0.424754,Pretty good!,2018-12-01 19:01:49
473,3204,50,1.60663,Pretty good!,2018-12-01 19:01:49
474,3255,196,1.75887,Pretty good!,2018-12-01 19:01:49
475,3317,31,3.97448,Pretty good!,2018-12-01 19:01:49
476,3358,163,4.59576,Not bad!,2018-12-01 19:01:49
477,3365,124,1.0554,Pretty good!,2018-12-01 19:01:49
478,3386,129,1.48969,Pretty good!,2018-12-01 19:01:49
479,3408,74,4.28226,Pretty good!,2018-12-01 19:01:49
480,3481,179,1.94222,Not bad!,2018-12-01 19:01:49
481,3489,72,1.86433,Not good.,2018-12-01 19:01:49
482,3489,23,3.49497,Pretty good!,2018-12-01 19:01:49
483,3508,99,1.88189,Pretty good!,2018-12-01 19:01:49
484,3538,23,3.92451,Not bad!,2018-12-01 19:01:49
485,3591,19,3.9769,Not good.,2018-12-01 19:01:49
486,3591,25,3.11097,Pretty good!,2018-12-01 19:01:49
487,3788,68,3.62414,Not bad!,2018-12-01 19:01:49
488,3809,62,3.7878,Not bad!,2018-12-01 19:01:49
489,3851,106,3.06659,Pretty good!,2018-12-01 19:01:49
490,3897,141,3.96956,Pretty good!,2018-12-01 19:01:49
491,3911,188,0.648,Not bad!,2018-12-01 19:01:49
492,3967,117,1.33133,Pretty good!,2018-12-01 19:01:49
493,3996,19,4.71267,Pretty good!,2018-12-01 19:01:49
494,4002,144,4.56934,Not bad!,2018-12-01 19:01:49
495,4014,61,3.7087,Not good.,2018-12-01 19:01:49
496,4014,71,4.83547,Pretty good!,2018-12-01 19:01:49
497,4020,171,3.05125,Not bad!,2018-12-01 19:01:49
498,4021,40,0.749844,Pretty good!,2018-12-01 19:01:49
499,4027,87,4.59547,Not bad!,2018-12-01 19:01:49
500,4029,115,0.727817,Not bad!,2018-12-01 19:01:49
501,4033,114,4.85267,Pretty good!,2018-12-01 19:01:49
502,4034,25,2.07992,Pretty good!,2018-12-01 19:01:49
503,4074,180,0.841581,Not bad!,2018-12-01 19:01:49
504,4121,23,2.96814,Pretty good!,2018-12-01 19:01:49
505,4144,174,2.31597,Not bad!,2018-12-01 19:01:49
506,4166,200,2.67542,Not bad!,2018-12-01 19:01:49
507,4226,76,1.42918,Not bad!,2018-12-01 19:01:49
508,4239,179,4.11966,Pretty good!,2018-12-01 19:01:49
509,4246,67,1.31076,Pretty good!,2018-12-01 19:01:49
510,4252,197,4.1948,Not bad!,2018-12-01 19:01:49
511,4260,183,2.04175,Not bad!,2018-12-01 19:01:49
512,4273,125,2.62433,Pretty good!,2018-12-01 19:01:49
513,4308,72,1.99638,Not good.,2018-12-01 19:01:49
514,4308,183,2.10894,Pretty good!,2018-12-01 19:01:49
515,4347,101,4.55557,Pretty good!,2018-12-01 19:01:49
516,4381,156,1.45103,Not bad!,2018-12-01 19:01:49
517,4641,73,3.58843,Not good.,2018-12-01 19:01:49
518,4641,98,3.58905,Pretty good!,2018-12-01 19:01:49
519,4741,70,2.17999,Not bad!,2018-12-01 19:01:49
520,4765,53,0.132776,Pretty good!,2018-12-01 19:01:49
521,4881,55,4.12392,Not bad!,2018-12-01 19:01:49
522,4896,113,0.221255,Pretty good!,2018-12-01 19:01:49
523,4902,2,3.73453,Pretty good!,2018-12-01 19:01:49
524,4967,69,3.00887,Pretty good!,2018-12-01 19:01:49
525,21,138,3.84077,Pretty good!,2018-12-01 19:01:49
526,34,82,0.177229,Pretty good!,2018-12-01 19:01:49
527,36,193,4.36384,Pretty good!,2018-12-01 19:01:49
528,39,120,1.28753,Not bad!,2018-12-01 19:01:49
529,50,20,3.34611,Pretty good!,2018-12-01 19:01:49
530,58,139,2.86795,Pretty good!,2018-12-01 19:01:49
531,110,33,4.30145,Pretty good!,2018-12-01 19:01:49
532,150,148,2.90337,Not bad!,2018-12-01 19:01:49
533,153,41,1.61252,Not bad!,2018-12-01 19:01:49
534,232,159,4.35247,Pretty good!,2018-12-01 19:01:49
535,247,71,1.92478,Pretty good!,2018-12-01 19:01:49
536,253,76,1.56652,Not bad!,2018-12-01 19:01:49
537,261,165,2.05824,Pretty good!,2018-12-01 19:01:49
538,265,196,0.591627,Not bad!,2018-12-01 19:01:49
539,266,86,1.78343,Not good.,2018-12-01 19:01:49
540,266,41,2.14226,Pretty good!,2018-12-01 19:01:49
541,290,147,0.360996,Pretty good!,2018-12-01 19:01:49
542,296,10,0.378213,Pretty good!,2018-12-01 19:01:49
543,300,9,0.808079,Not bad!,2018-12-01 19:01:49
544,316,15,2.90575,Not bad!,2018-12-01 19:01:49
545,318,44,2.10453,Not bad!,2018-12-01 19:01:49
546,344,177,1.8054,Not bad!,2018-12-01 19:01:49
547,349,150,2.71342,Not bad!,2018-12-01 19:01:49
548,357,18,3.1509,Not bad!,2018-12-01 19:01:49
549,364,41,2.61425,Not bad!,2018-12-01 19:01:49
550,367,150,3.61855,Pretty good!,2018-12-01 19:01:49
551,380,26,0.249996,Not bad!,2018-12-01 19:01:49
552,410,80,0.394326,Not bad!,2018-12-01 19:01:49
553,457,121,1.22164,Pretty good!,2018-12-01 19:01:49
554,474,165,4.92524,Pretty good!,2018-12-01 19:01:49
555,475,59,0.961279,Pretty good!,2018-12-01 19:01:49
556,515,199,0.0306684,Not bad!,2018-12-01 19:01:49
557,527,15,2.26951,Pretty good!,2018-12-01 19:01:49
558,531,80,1.25552,Pretty good!,2018-12-01 19:01:49
559,534,152,4.46909,Not bad!,2018-12-01 19:01:49
560,588,121,3.57887,Pretty good!,2018-12-01 19:01:49
561,589,146,4.48711,Not bad!,2018-12-01 19:01:49
562,590,165,1.69893,Pretty good!,2018-12-01 19:01:49
563,592,188,0.0333031,Not bad!,2018-12-01 19:01:49
564,594,43,0.0697362,Pretty good!,2018-12-01 19:01:49
565,595,49,0.248772,Pretty good!,2018-12-01 19:01:49
566,596,115,1.03465,Pretty good!,2018-12-01 19:01:49
567,597,26,4.42694,Not bad!,2018-12-01 19:01:49
568,608,185,4.03074,Not bad!,2018-12-01 19:01:49
569,2,48,1.87287,Pretty good!,2018-12-01 19:01:49
570,3,84,2.27215,Pretty good!,2018-12-01 19:01:49
571,4,73,0.742139,Not bad!,2018-12-01 19:01:49
572,5,112,1.89424,Pretty good!,2018-12-01 19:01:49
573,6,140,2.24479,Pretty good!,2018-12-01 19:01:49
574,7,165,0.541208,Pretty good!,2018-12-01 19:01:49
575,8,4,0.971684,Not bad!,2018-12-01 19:01:49
576,10,124,3.23479,Not bad!,2018-12-01 19:01:49
577,11,5,3.25892,Pretty good!,2018-12-01 19:01:49
578,13,55,1.59022,Not bad!,2018-12-01 19:01:49
579,15,58,3.17433,Pretty good!,2018-12-01 19:01:49
580,16,122,1.10102,Pretty good!,2018-12-01 19:01:49
581,17,38,0.982074,Pretty good!,2018-12-01 19:01:49
582,19,21,1.60732,Not bad!,2018-12-01 19:01:49
583,21,191,0.0903964,Not bad!,2018-12-01 19:01:49
584,22,92,0.630011,Pretty good!,2018-12-01 19:01:49
585,24,86,2.87887,Pretty good!,2018-12-01 19:01:49
586,25,153,2.5043,Not bad!,2018-12-01 19:01:49
587,26,104,3.88489,Pretty good!,2018-12-01 19:01:49
588,27,62,1.91157,Not bad!,2018-12-01 19:01:49
589,31,197,2.90317,Not bad!,2018-12-01 19:01:49
590,32,197,3.78112,Pretty good!,2018-12-01 19:01:49
591,34,195,0.196125,Pretty good!,2018-12-01 19:01:49
592,36,183,4.63725,Pretty good!,2018-12-01 19:01:49
593,41,127,2.59789,Pretty good!,2018-12-01 19:01:49
594,43,87,4.07767,Pretty good!,2018-12-01 19:01:49
595,45,54,2.5947,Not bad!,2018-12-01 19:01:49
596,46,8,0.740475,Pretty good!,2018-12-01 19:01:49
597,47,74,0.918282,Pretty good!,2018-12-01 19:01:49
598,50,147,2.36999,Not good.,2018-12-01 19:01:49
599,50,113,4.09508,Pretty good!,2018-12-01 19:01:49
600,54,123,3.36545,Pretty good!,2018-12-01 19:01:49
601,60,74,4.542,Pretty good!,2018-12-01 19:01:49
602,61,199,2.61367,Pretty good!,2018-12-01 19:01:49
603,62,171,4.44233,Pretty good!,2018-12-01 19:01:49
604,65,57,4.37065,Not bad!,2018-12-01 19:01:49
605,66,173,3.52624,Not bad!,2018-12-01 19:01:49
606,76,92,4.51926,Pretty good!,2018-12-01 19:01:49
607,79,140,2.01756,Not bad!,2018-12-01 19:01:49
608,86,23,1.53005,Pretty good!,2018-12-01 19:01:49
609,87,95,1.59756,Not bad!,2018-12-01 19:01:49
610,88,5,3.39765,Not bad!,2018-12-01 19:01:49
611,89,137,2.19558,Pretty good!,2018-12-01 19:01:49
612,92,70,0.78496,Pretty good!,2018-12-01 19:01:49
613,93,137,2.33805,Pretty good!,2018-12-01 19:01:49
614,95,75,4.33537,Pretty good!,2018-12-01 19:01:49
615,100,161,4.6627,Not bad!,2018-12-01 19:01:49
616,102,181,0.307409,Not good.,2018-12-01 19:01:49
617,102,22,2.54893,Pretty good!,2018-12-01 19:01:49
618,104,164,1.82243,Pretty good!,2018-12-01 19:01:49
619,105,152,1.46537,Not bad!,2018-12-01 19:01:49
620,110,69,1.85955,Pretty good!,2018-12-01 19:01:49
621,112,88,4.90164,Pretty good!,2018-12-01 19:01:49
622,113,34,3.92953,Not bad!,2018-12-01 19:01:49
623,126,101,4.94276,Not bad!,2018-12-01 19:01:49
624,135,5,2.92519,Not bad!,2018-12-01 19:01:49
625,140,122,4.79767,Not bad!,2018-12-01 19:01:49
626,141,192,0.212795,Pretty good!,2018-12-01 19:01:49
627,145,195,1.67096,Pretty good!,2018-12-01 19:01:49
628,146,198,2.7164,Pretty good!,2018-12-01 19:01:49
629,150,4,3.56911,Pretty good!,2018-12-01 19:01:49
630,151,25,4.69638,Pretty good!,2018-12-01 19:01:49
631,153,113,2.77455,Not bad!,2018-12-01 19:01:49
632,158,86,4.78363,Pretty good!,2018-12-01 19:01:49
633,159,93,0.594471,Not bad!,2018-12-01 19:01:49
634,160,6,3.62148,Pretty good!,2018-12-01 15:39:31
635,161,150,1.32398,Not bad!,2018-12-01 19:01:49
636,163,132,0.755486,Not bad!,2018-12-01 19:01:49
637,165,9,4.80547,Not bad!,2018-12-01 19:01:49
638,168,46,1.76091,Pretty good!,2018-12-01 19:01:49
639,170,2,4.38815,Not bad!,2018-12-01 19:01:49
640,171,72,1.65801,Not bad!,2018-12-01 19:01:49
641,174,154,0.125602,Not bad!,2018-12-01 19:01:49
642,177,152,0.653977,Not bad!,2018-12-01 19:01:49
643,179,97,2.89308,Not good.,2018-12-01 19:01:49
644,179,29,2.50347,Pretty good!,2018-12-01 19:01:49
645,180,53,3.83809,Not bad!,2018-12-01 19:01:49
646,181,175,1.68006,Not bad!,2018-12-01 19:01:49
647,185,117,1.88602,Not bad!,2018-12-01 19:01:49
648,186,60,4.38992,Not bad!,2018-12-01 19:01:49
649,189,147,1.29153,Not bad!,2018-12-01 19:01:49
650,191,153,3.2879,Not bad!,2018-12-01 19:01:49
651,195,122,2.56491,Pretty good!,2018-12-01 19:01:49
652,196,153,2.96086,Not bad!,2018-12-01 19:01:49
653,201,196,2.10955,Not bad!,2018-12-01 19:01:49
654,204,120,1.66517,Not bad!,2018-12-01 19:01:49
655,205,10,1.99722,Not bad!,2018-12-01 19:01:49
656,207,89,4.99059,Pretty good!,2018-12-01 19:01:49
657,208,14,3.9613,Not bad!,2018-12-01 19:01:49
658,209,201,4.8347,Not bad!,2018-12-01 19:01:49
659,210,162,2.28963,Pretty good!,2018-12-01 19:01:49
660,212,6,1.94406,Pretty good!,2018-12-01 15:39:31
661,216,144,2.85138,Pretty good!,2018-12-01 19:01:49
662,217,102,3.42472,Not bad!,2018-12-01 19:01:49
663,218,76,3.56948,Not bad!,2018-12-01 19:01:49
664,219,72,2.57322,Not bad!,2018-12-01 19:01:49
665,222,130,2.15768,Pretty good!,2018-12-01 19:01:49
666,224,35,3.06875,Not bad!,2018-12-01 19:01:49
667,225,183,3.8707,Pretty good!,2018-12-01 19:01:49
668,230,8,0.14724,Pretty good!,2018-12-01 19:01:49
669,231,90,4.12411,Not bad!,2018-12-01 19:01:49
670,234,25,0.178808,Not bad!,2018-12-01 19:01:49
671,236,54,3.52173,Pretty good!,2018-12-01 19:01:49
672,237,196,2.0722,Pretty good!,2018-12-01 19:01:49
673,239,16,4.79583,Not bad!,2018-12-01 19:01:49
674,240,91,2.76255,Not bad!,2018-12-01 19:01:49
675,243,8,4.42525,Not bad!,2018-12-01 19:01:49
676,248,163,3.83862,Pretty good!,2018-12-01 19:01:49
677,250,190,0.91735,Pretty good!,2018-12-01 19:01:49
678,251,63,3.07088,Not bad!,2018-12-01 19:01:49
679,252,141,2.60237,Pretty good!,2018-12-01 19:01:49
680,253,115,3.79921,Not bad!,2018-12-01 19:01:49
681,254,152,1.18891,Not bad!,2018-12-01 19:01:49
682,256,15,4.54694,Not bad!,2018-12-01 19:01:49
683,257,17,4.16798,Pretty good!,2018-12-01 19:01:49
684,258,38,2.19907,Not bad!,2018-12-01 19:01:49
685,261,139,3.49139,Pretty good!,2018-12-01 19:01:49
686,262,180,0.859771,Pretty good!,2018-12-01 19:01:49
687,265,81,3.82467,Not bad!,2018-12-01 19:01:49
688,266,63,1.54406,Not bad!,2018-12-01 19:01:49
689,267,71,1.24628,Not bad!,2018-12-01 19:01:49
690,270,165,1.59921,Not bad!,2018-12-01 19:01:49
691,271,11,4.2572,Pretty good!,2018-12-01 19:01:49
692,273,160,1.4884,Not bad!,2018-12-01 19:01:49
693,274,164,4.67039,Pretty good!,2018-12-01 19:01:49
694,276,139,3.88673,Pretty good!,2018-12-01 19:01:49
695,277,2,0.422511,Pretty good!,2018-12-01 19:01:49
696,279,191,0.452354,Not bad!,2018-12-01 19:01:49
697,281,151,0.994238,Pretty good!,2018-12-01 19:01:49
698,282,178,3.61413,Not bad!,2018-12-01 19:01:49
699,288,36,0.0879225,Not bad!,2018-12-01 19:01:49
700,289,47,4.59723,Not bad!,2018-12-01 19:01:49
701,291,123,2.72239,Not bad!,2018-12-01 19:01:49
702,292,76,4.82024,Pretty good!,2018-12-01 19:01:49
703,293,7,0.934033,Not bad!,2018-12-01 19:01:49
704,296,9,0.209449,Not bad!,2018-12-01 19:01:49
705,302,23,3.24515,Not bad!,2018-12-01 19:01:49
706,303,85,0.597388,Not bad!,2018-12-01 19:01:49
707,304,158,3.2515,Pretty good!,2018-12-01 19:01:49
708,310,132,4.46533,Not bad!,2018-12-01 19:01:49
709,312,185,2.57216,Not good.,2018-12-01 19:01:49
710,312,130,4.46481,Pretty good!,2018-12-01 19:01:49
711,313,92,4.60755,Not bad!,2018-12-01 19:01:49
712,314,70,4.64335,Pretty good!,2018-12-01 19:01:49
713,315,71,4.39411,Pretty good!,2018-12-01 19:01:49
714,316,146,3.04046,Pretty good!,2018-12-01 19:01:49
715,317,113,2.02001,Pretty good!,2018-12-01 19:01:49
716,318,130,0.978642,Pretty good!,2018-12-01 19:01:49
717,327,107,3.83319,Not good.,2018-12-01 19:01:49
718,327,143,1.23001,Pretty good!,2018-12-01 19:01:49
719,329,195,4.6505,Pretty good!,2018-12-01 19:01:49
720,330,144,4.56248,Not bad!,2018-12-01 19:01:49
721,332,135,3.86089,Not bad!,2018-12-01 19:01:49
722,333,41,0.617002,Pretty good!,2018-12-01 19:01:49
723,336,200,1.50235,Not bad!,2018-12-01 19:01:49
724,337,77,0.66072,Pretty good!,2018-12-01 19:01:49
725,339,183,3.79656,Pretty good!,2018-12-01 19:01:49
726,340,82,2.00066,Pretty good!,2018-12-01 19:01:49
727,342,60,3.61362,Not bad!,2018-12-01 19:01:49
728,343,52,2.06612,Not bad!,2018-12-01 19:01:49
729,344,80,4.48974,Not bad!,2018-12-01 19:01:49
730,347,44,1.25033,Not bad!,2018-12-01 19:01:49
731,348,179,2.78242,Not bad!,2018-12-01 19:01:49
732,349,162,0.161112,Pretty good!,2018-12-01 19:01:49
733,350,73,2.45831,Pretty good!,2018-12-01 19:01:49
734,351,76,1.80819,Pretty good!,2018-12-01 19:01:49
735,352,159,1.66604,Not bad!,2018-12-01 19:01:49
736,353,166,2.90563,Pretty good!,2018-12-01 19:01:49
737,354,155,4.53004,Pretty good!,2018-12-01 19:01:49
738,355,73,3.93329,Pretty good!,2018-12-01 19:01:49
739,356,101,1.07635,Pretty good!,2018-12-01 19:01:49
740,357,86,3.58187,Not bad!,2018-12-01 19:01:49
741,358,127,4.68028,Not bad!,2018-12-01 19:01:49
742,359,173,2.65582,Not bad!,2018-12-01 19:01:49
743,360,85,4.23824,Not bad!,2018-12-01 19:01:49
744,361,105,3.22373,Pretty good!,2018-12-01 19:01:49
745,362,70,3.40394,Not bad!,2018-12-01 19:01:49
746,364,35,2.34851,Pretty good!,2018-12-01 19:01:49
747,366,163,1.53074,Not bad!,2018-12-01 19:01:49
748,367,108,0.608182,Pretty good!,2018-12-01 19:01:49
749,368,52,3.44868,Pretty good!,2018-12-01 19:01:49
750,370,136,0.418837,Pretty good!,2018-12-01 19:01:49
751,371,120,1.74816,Not bad!,2018-12-01 19:01:49
752,374,191,2.48427,Not bad!,2018-12-01 19:01:49
753,377,194,2.17686,Pretty good!,2018-12-01 19:01:49
754,378,196,3.43152,Not bad!,2018-12-01 19:01:49
755,380,199,0.62699,Pretty good!,2018-12-01 19:01:49
756,381,4,2.8404,Not bad!,2018-12-01 19:01:49
757,382,23,2.32104,Not bad!,2018-12-01 19:01:49
758,383,100,3.08401,Not bad!,2018-12-01 19:01:49
759,405,31,3.45692,Not bad!,2018-12-01 19:01:49
760,410,56,3.03259,Not bad!,2018-12-01 19:01:49
761,412,183,4.79218,Not bad!,2018-12-01 19:01:49
762,415,149,4.86313,Pretty good!,2018-12-01 19:01:49
763,416,193,4.9391,Not bad!,2018-12-01 19:01:49
764,419,119,0.106135,Not bad!,2018-12-01 19:01:49
765,426,13,0.71336,Not bad!,2018-12-01 19:01:49
766,432,107,3.2484,Pretty good!,2018-12-01 19:01:49
767,434,96,4.1019,Pretty good!,2018-12-01 19:01:49
768,435,157,0.764319,Not bad!,2018-12-01 19:01:49
769,437,96,1.51589,Not bad!,2018-12-01 19:01:49
770,440,7,0.286489,Pretty good!,2018-12-01 19:01:49
771,445,149,1.88478,Not bad!,2018-12-01 19:01:49
772,450,120,3.56442,Pretty good!,2018-12-01 19:01:49
773,454,151,2.16775,Pretty good!,2018-12-01 19:01:49
774,455,197,0.1455,Not bad!,2018-12-01 19:01:49
775,457,131,4.22425,Pretty good!,2018-12-01 19:01:49
776,458,64,0.684753,Not bad!,2018-12-01 19:01:49
777,460,124,0.751013,Not bad!,2018-12-01 19:01:49
778,466,27,1.70081,Not bad!,2018-12-01 19:01:49
779,468,161,1.25099,Pretty good!,2018-12-01 19:01:49
780,469,125,1.15254,Pretty good!,2018-12-01 19:01:49
781,472,142,2.00974,Not bad!,2018-12-01 19:01:49
782,474,134,1.59108,Pretty good!,2018-12-01 19:01:49
783,475,42,1.92616,Pretty good!,2018-12-01 19:01:49
784,477,8,4.85758,Pretty good!,2018-12-01 19:01:49
785,480,113,3.5094,Pretty good!,2018-12-01 19:01:49
786,485,141,2.97425,Not bad!,2018-12-01 19:01:49
787,489,162,4.34307,Not bad!,2018-12-01 19:01:49
788,490,187,2.7926,Not bad!,2018-12-01 19:01:49
789,491,49,0.933805,Pretty good!,2018-12-01 19:01:49
790,493,81,1.29121,Not bad!,2018-12-01 19:01:49
791,494,56,3.65464,Not bad!,2018-12-01 19:01:49
792,497,39,4.39959,Not bad!,2018-12-01 19:01:49
793,500,24,1.034,Pretty good!,2018-12-01 19:01:49
794,502,201,1.97125,Not bad!,2018-12-01 19:01:49
795,505,131,1.75424,Not bad!,2018-12-01 19:01:49
796,508,55,2.85745,Pretty good!,2018-12-01 19:01:49
797,509,77,4.02451,Not bad!,2018-12-01 19:01:49
798,510,23,1.55023,Not bad!,2018-12-01 19:01:49
799,515,80,0.677621,Pretty good!,2018-12-01 19:01:49
800,516,129,3.73741,Pretty good!,2018-12-01 19:01:49
801,520,5,1.65417,Not bad!,2018-12-01 19:01:49
802,524,35,2.05861,Not bad!,2018-12-01 19:01:49
803,527,162,0.330561,Not bad!,2018-12-01 19:01:49
804,531,104,0.476972,Not bad!,2018-12-01 19:01:49
805,532,33,1.39317,Not bad!,2018-12-01 19:01:49
806,536,52,0.534957,Not bad!,2018-12-01 19:01:49
807,537,159,3.49526,Not bad!,2018-12-01 19:01:49
808,539,37,0.871449,Not bad!,2018-12-01 19:01:49
809,540,107,3.87145,Not bad!,2018-12-01 19:01:49
810,542,22,1.74292,Pretty good!,2018-12-01 19:01:49
811,543,188,2.10026,Not bad!,2018-12-01 19:01:49
812,546,73,0.272518,Not bad!,2018-12-01 19:01:49
813,548,200,0.0618144,Not bad!,2018-12-01 19:01:49
814,552,180,4.49152,Not bad!,2018-12-01 19:01:49
815,553,100,2.27215,Pretty good!,2018-12-01 19:01:49
816,569,158,2.8862,Pretty good!,2018-12-01 19:01:49
817,575,89,2.61456,Not bad!,2018-12-01 19:01:49
818,587,169,4.4142,Pretty good!,2018-12-01 19:01:49
819,588,179,4.22732,Pretty good!,2018-12-01 19:01:49
820,589,187,2.894,Not bad!,2018-12-01 19:01:49
821,590,197,1.78805,Pretty good!,2018-12-01 19:01:49
822,592,21,0.258246,Not bad!,2018-12-01 19:01:49
823,593,115,0.927079,Pretty good!,2018-12-01 19:01:49
824,594,110,3.86065,Pretty good!,2018-12-01 19:01:49
825,595,5,1.52204,Pretty good!,2018-12-01 19:01:49
826,596,95,1.02822,Not bad!,2018-12-01 19:01:49
827,597,59,0.575009,Pretty good!,2018-12-01 19:01:49
828,606,7,4.79037,Not bad!,2018-12-01 19:01:49
829,608,57,2.22684,Not bad!,2018-12-01 19:01:49
830,609,65,1.76306,Pretty good!,2018-12-01 19:01:49
831,616,150,2.13478,Pretty good!,2018-12-01 19:01:49
832,628,156,0.384749,Not bad!,2018-12-01 19:01:49
833,631,127,0.519392,Pretty good!,2018-12-01 19:01:49
834,637,168,1.44271,Pretty good!,2018-12-01 19:01:49
835,640,56,0.655396,Not good.,2018-12-01 19:01:49
836,640,175,3.94884,Pretty good!,2018-12-01 19:01:49
837,647,105,2.77799,Pretty good!,2018-12-01 19:01:49
838,662,2,2.04345,Not bad!,2018-12-01 19:01:49
839,667,91,1.88328,Not bad!,2018-12-01 19:01:49
840,694,50,3.28606,Not bad!,2018-12-01 19:01:49
841,697,176,0.780441,Not bad!,2018-12-01 19:01:49
842,700,127,4.04403,Pretty good!,2018-12-01 19:01:49
843,704,108,2.87885,Not bad!,2018-12-01 19:01:49
844,708,159,2.26212,Pretty good!,2018-12-01 19:01:49
845,709,67,2.67409,Pretty good!,2018-12-01 19:01:49
846,710,57,1.58407,Not bad!,2018-12-01 19:01:49
847,711,85,4.89808,Pretty good!,2018-12-01 19:01:49
848,719,53,4.73819,Not bad!,2018-12-01 19:01:49
849,736,7,3.99673,Pretty good!,2018-12-01 19:01:49
850,747,74,0.769083,Not bad!,2018-12-01 19:01:49
851,762,150,1.85522,Not good.,2018-12-01 19:01:49
852,762,127,1.96883,Pretty good!,2018-12-01 19:01:49
853,765,183,4.2785,Not bad!,2018-12-01 19:01:49
854,775,134,0.486015,Not bad!,2018-12-01 19:01:49
855,780,118,4.59457,Pretty good!,2018-12-01 19:01:49
856,783,190,1.51482,Pretty good!,2018-12-01 19:01:49
857,795,193,3.79036,Not bad!,2018-12-01 19:01:49
858,799,193,4.40738,Not bad!,2018-12-01 19:01:49
859,801,186,0.665788,Not bad!,2018-12-01 19:01:49
860,802,152,0.106812,Pretty good!,2018-12-01 19:01:49
861,818,200,3.53669,Not bad!,2018-12-01 19:01:49
862,830,142,2.36304,Pretty good!,2018-12-01 19:01:49
863,835,109,1.20511,Pretty good!,2018-12-01 19:01:49
864,837,120,3.93641,Not bad!,2018-12-01 19:01:49
865,838,69,1.06674,Pretty good!,2018-12-01 19:01:49
866,839,186,3.52449,Not bad!,2018-12-01 19:01:49
867,842,121,4.42221,Not bad!,2018-12-01 19:01:49
868,848,46,1.53757,Pretty good!,2018-12-01 19:01:49
869,852,65,4.42125,Pretty good!,2018-12-01 19:01:49
870,867,185,2.49351,Not bad!,2018-12-01 19:01:49
871,880,130,4.20382,Not bad!,2018-12-01 19:01:49
872,881,93,3.53857,Not bad!,2018-12-01 19:01:49
873,888,74,0.0813794,Not bad!,2018-12-01 19:01:49
874,891,92,4.79119,Not bad!,2018-12-01 19:01:49
875,979,36,3.71182,Not bad!,2018-12-01 19:01:49
876,981,101,4.18553,Not bad!,2018-12-01 19:01:49
877,986,199,4.79219,Pretty good!,2018-12-01 19:01:49
878,991,89,1.40437,Pretty good!,2018-12-01 19:01:49
879,996,48,2.64526,Pretty good!,2018-12-01 19:01:49
880,999,173,4.01318,Not bad!,2018-12-01 19:01:49
881,1004,119,2.13015,Pretty good!,2018-12-01 19:01:49
882,1006,75,3.61119,Pretty good!,2018-12-01 19:01:49
883,1042,17,1.6655,Not bad!,2018-12-01 19:01:49
884,1049,60,2.49392,Pretty good!,2018-12-01 19:01:49
885,1061,48,2.47311,Pretty good!,2018-12-01 19:01:49
886,1064,58,4.8838,Pretty good!,2018-12-01 19:01:49
887,1073,144,1.99964,Not bad!,2018-12-01 19:01:49
888,1082,146,0.346826,Pretty good!,2018-12-01 19:01:49
889,1084,98,0.735203,Not bad!,2018-12-01 19:01:49
890,50,51,2.63554,Pretty good!,2018-12-01 19:01:49
891,58,160,0.972074,Not bad!,2018-12-01 19:01:49
892,150,46,1.95376,Pretty good!,2018-12-01 19:01:49
893,165,147,1.85258,Pretty good!,2018-12-01 19:01:49
894,260,197,3.40163,Pretty good!,2018-12-01 19:01:49
895,356,145,1.45042,Pretty good!,2018-12-01 19:01:49
896,380,131,2.04719,Not bad!,2018-12-01 19:01:49
897,466,18,0.884699,Pretty good!,2018-12-01 19:01:49
898,480,95,3.28192,Pretty good!,2018-12-01 19:01:49
