,movie_id,title,company,budget,genre,gross,rating,release_time,runtime,year,director_id
256,468,Dangerous Liaisons,Lorimar Film Entertainment,14000000.0,Drama,34700000.0,R,1989-02-24,119,1988,292
257,469,The Unbearable Lightness of Being,The Saul Zaentz Company,17000000.0,Drama,10006800.0,R,1988-02-05,171,1988,397
258,472,Halloween 4: The Return of Michael Myers,Trancas International Films,5000000.0,Horror,17768800.0,R,1988-10-21,88,1988,399
259,474,Red Heat,Carolco Pictures,29000000.0,Action,34994600.0,R,1988-06-17,104,1988,57
260,475,Mystic Pizza,Night Life Inc.,6000000.0,Comedy,12793200.0,R,1988-10-21,104,1988,400
261,477,Acusados,Paramount Pictures,6000000.0,Drama,32069300.0,R,1988-10-14,111,1988,275
262,480,Dirty Rotten Scoundrels,Orion Pictures,0.0,Comedy,42039100.0,PG,1988-12-14,110,1988,17
263,485,Bull Durham,The Mount Company,7000000.0,Comedy,50888700.0,R,1988-06-15,108,1988,405
264,486,Above the Law,Warner Bros.,7500000.0,Action,18869600.0,R,1988-04-22,99,1988,406
265,489,The Dead Pool,Warner Bros.,31000000.0,Action,37903300.0,R,1988-07-13,91,1988,408
266,490,Elvira: Mistress of the Dark,NBC Productions,7500000.0,Comedy,5596270.0,PG-13,1988-09-30,96,1988,409
267,491,Scrooged,Paramount Pictures,32000000.0,Comedy,60328600.0,PG-13,1988-11-23,101,1988,216
268,492,Tequila Sunrise,Cinema City Films,23000000.0,Crime,41292600.0,R,1988-12-02,115,1988,410
269,493,Frantic,Warner Bros.,20000000.0,Crime,17638000.0,R,1988-02-26,120,1988,90
270,494,Friday the 13th Part VII: The New Blood,Paramount Pictures,2800000.0,Horror,19170000.0,R,1988-05-13,88,1988,47
271,497,Dead Ringers,Morgan Creek Productions,13000000.0,Drama,9134730.0,R,1988-09-23,116,1988,9
272,500,I'm Gonna Git You Sucka,Front Films,3000000.0,Action,13030100.0,R,1989-02-23,88,1988,414
273,502,Maniac Cop,Shapiro-Glickenhaus Entertainment,1100000.0,Action,671382.0,R,1988-05-13,85,1988,416
274,505,El Hotel de los Fantasmas,Vision PDG,17000000.0,Comedy,8578230.0,PG-13,1988-11-18,99,1988,107
275,508,Mac and Me,Mac and Me Joint Venture,13000000.0,Adventure,6424110.0,PG,1988-08-12,95,1988,418
276,509,Critters 2,New Line Cinema,4500000.0,Comedy,3813290.0,PG-13,1988-04-29,86,1988,419
277,510,My Stepmother Is an Alien,Weintraub Entertainment Group,20000000.0,Comedy,13854000.0,PG-13,1988-12-09,105,1988,38
278,511,Return of the Living Dead II,Lorimar Film Entertainment,6200000.0,Comedy,9205920.0,R,1988-01-15,89,1988,420
279,512,Short Circuit 2,TriStar Pictures,0.0,Comedy,21630100.0,PG,1988-07-06,110,1988,421
280,513,Gorillas in the Mist,Universal Pictures,22000000.0,Biography,24720500.0,PG-13,1988-10-07,129,1988,364
281,515,A Night in the Life of Jimmy Reardon,Island Pictures,0.0,Comedy,6264060.0,R,1988-02-26,90,1988,423
282,516,Some Girls,Metro-Goldwyn-Mayer (MGM),0.0,Comedy,401421.0,R,1988-09-09,94,1988,325
283,520,Las travesuras de una pelirojja,Columbia Pictures Corporation,5000000.0,Family,3569940.0,G,1988-07-29,100,1988,425
284,524,She's Having a Baby,Paramount Pictures,0.0,Comedy,16031700.0,PG-13,1988-02-05,106,1988,1
285,527,The Presidio,Paramount Pictures,0.0,Action,20036200.0,R,1988-06-10,97,1988,48
286,529,Monkey Shines,Orion Pictures,7000000.0,Drama,5344580.0,R,1988-07-29,113,1988,429
287,531,Without a Clue,Incorporated Television Company (ITC),0.0,Comedy,8539180.0,PG,1988-10-21,107,1988,431
288,532,Alien Nation,American Entertainment Partners II L.P.,16000000.0,Action,25216200.0,R,1988-10-07,91,1988,432
289,534,976-EVIL,Cinetel Films,0.0,Comedy,2955920.0,R,1989-03-24,92,1988,434
290,536,The Milagro Beanfield War,Esparza,22000000.0,Comedy,13825800.0,R,1988-03-18,117,1988,436
291,537,Tucker: The Man and His Dream,Lucasfilm,23000000.0,Biography,19652600.0,PG,1988-08-12,110,1988,45
292,538,Police Academy 5: Assignment: Miami Beach,Warner Bros.,0.0,Comedy,4239830.0,PG,1988-03-18,90,1988,437
293,539,School Daze,Columbia Pictures Corporation,6500000.0,Comedy,14545800.0,R,1988-02-12,121,1988,75
294,540,Vice Versa,Columbia Pictures Corporation,0.0,Comedy,13664100.0,PG,1988-03-11,98,1988,438
295,541,Miracle Mile,Hemdale,3700000.0,Action,1145400.0,R,1989-05-19,87,1988,439
296,542,Time of the Gypsies,Forum Sarajevo,0.0,Comedy,280015.0,R,1990-02-09,142,1988,440
297,543,The Accidental Tourist,Warner Bros.,0.0,Drama,32632100.0,PG,1989-01-06,121,1988,441
298,546,Apartment Zero,Producers Representative Organization,4000000.0,Drama,670774.0,R,1989-09-15,124,1988,443
299,548,Masquerade,Metro-Goldwyn-Mayer (MGM),0.0,Drama,15855800.0,R,1988-03-11,100,1988,144
300,551,Drowning by Numbers,Film Four International,0.0,Comedy,424773.0,R,0000-00-00,118,1988,322
301,552,A Cry in the Dark,Cannon Entertainment,15000000.0,Drama,6908800.0,PG-13,1988-11-11,120,1988,249
302,553,Biloxi Blues,Rastar Pictures,20000000.0,Comedy,43184800.0,PG-13,1988-03-25,106,1988,64
303,555,The Bear,Price,0.0,Adventure,31753900.0,PG,1989-10-27,96,1988,26
304,558,Vibes,Imagine Entertainment,18000000.0,Adventure,1883810.0,PG,1988-08-05,99,1988,447
305,569,Appointment with Death,Golan-Globus Productions,0.0,Crime,960040.0,PG,1988-04-27,100,1988,456
306,575,Moving,Warner Bros.,0.0,Comedy,10815400.0,R,1988-03-04,89,1988,21
307,586,Camille Claudel,Les Films Christian Fechner,0.0,Biography,201055.0,R,1989-12-21,158,1988,467
308,587,Big Top Pee-wee,Paramount Pictures,0.0,Adventure,15122300.0,PG,1988-07-22,86,1988,4
309,588,Stormy Monday,Atlantic Entertainment Group,0.0,Crime,1791330.0,R,0000-00-00,93,1988,468
310,589,The Chocolate War,Management Company Entertainment Group (MCEG),0.0,Drama,303624.0,R,1988-11-18,100,1988,469
311,590,As Tears Go By,In-Gear Film Production,0.0,Crime,8440.0,Not specified,2008-05-02,102,1988,470
312,592,The Boost,Hemdale,8000000.0,Drama,784990.0,R,1988-12-23,95,1988,471
313,593,Moon Over Parador,Universal Pictures,20000000.0,Comedy,11444200.0,PG-13,1988-09-09,103,1988,97
314,594,Ernest Saves Christmas,Touchstone Pictures,6000000.0,Comedy,28202100.0,PG,1988-11-11,95,1988,265
315,595,A World Apart,Atlantic Entertainment Group,0.0,Drama,2326900.0,PG,1988-06-17,100,1988,472
316,596,Cop,Atlantic Entertainment Group,3000000.0,Crime,1884320.0,R,1988-03-11,110,1988,473
317,597,Buster,"Movie Group, The",0.0,Comedy,540000.0,R,1988-11-23,91,1988,474
318,599,Paperhouse,Working Title Films,0.0,Drama,241278.0,PG-13,1989-02-17,92,1988,476
319,606,36 fillette,CB Films,0.0,Romance,410109.0,Not specified,1989-01-06,88,1988,482
320,608,Hot to Trot,Warner Bros.,0.0,Comedy,6436210.0,PG,1988-08-26,100,1988,188
321,609,Everybody's All-American,New Visions,0.0,Drama,12638300.0,R,1988-11-04,127,1988,484
322,610,Judgement in Berlin,Sheen/Greenblatt Productions,0.0,Drama,229556.0,PG,1988-05-06,96,1988,485
323,611,And God Created Woman,Vestron Pictures,0.0,Comedy,717376.0,R,1988-03-04,100,1988,486
324,616,Heart of Midnight,Virgin Vision,0.0,Drama,113275.0,R,1989-03-03,93,1988,489
325,627,Arthur 2: On the Rocks,Warner Bros.,0.0,Comedy,14681200.0,PG,1988-07-08,113,1988,495
326,628,Heartbreak Hotel,Silver Screen Partners III,13000000.0,Comedy,5509420.0,PG-13,1988-09-30,97,1988,225
327,631,Last Rites,Metro-Goldwyn-Mayer (MGM),0.0,Action,426965.0,R,1988-11-18,103,1988,498
328,637,Crusoe,Island Pictures,0.0,Drama,315421.0,PG-13,1989-03-31,91,1988,501
329,640,The Wrong Guys,Not specified,0.0,Comedy,1152790.0,PG,1988-05-13,100,1988,504
330,647,Illegally Yours,Crescent Moon,13000000.0,Comedy,259019.0,PG,1988-05-13,102,1988,508
331,648,Tiger Warsaw,Continental Film Group Ltd.,0.0,Drama,422667.0,R,1988-05-12,100,1988,509
332,653,Things Change,Columbia Pictures Corporation,0.0,Comedy,3527890.0,PG,1988-10-21,100,1988,282
333,661,Pass the Ammo,"Vista Organisation, The",0.0,Comedy,169785.0,R,1988-03-04,93,1988,139
334,662,Dead Poets Society,Touchstone Pictures,16400000.0,Comedy,95860100.0,PG,1989-06-09,128,1989,40
335,667,Tango & Cash,Warner Bros.,55000000.0,Action,63408600.0,R,1989-12-22,104,1989,166
336,671,Field of Dreams,Gordon Company,0.0,Drama,64431600.0,PG,1989-05-05,107,1989,331
337,673,The Abyss,Twentieth Century Fox Film Corporation,70000000.0,Adventure,54461000.0,PG-13,1989-08-09,145,1989,3
338,674,Uncle Buck,Universal Pictures,15000000.0,Comedy,66758500.0,PG,1989-08-16,100,1989,1
339,678,When Harry Met Sally...,Castle Rock Entertainment,16000000.0,Comedy,92823600.0,R,1989-07-21,96,1989,0
340,688,The 'Burbs,Imagine Entertainment,0.0,Comedy,36602000.0,PG,1989-02-17,101,1989,230
341,694,Little Monsters,Davis Entertainment,0.0,Adventure,793775.0,PG,1989-08-25,100,1989,527
342,697,Lean on Me,Norman Twain Productions,10000000.0,Drama,31906500.0,PG-13,1989-03-03,108,1989,35
343,700,Driving Miss Daisy,"Zanuck Company, The",7500000.0,Drama,106593000.0,PG,1990-01-26,99,1989,125
344,704,"See No Evil, Hear No Evil",TriStar Pictures,18000000.0,Comedy,46909000.0,R,1989-05-12,103,1989,287
345,708,Turner & Hooch,Touchstone Pictures,0.0,Comedy,71079900.0,PG,1989-07-28,97,1989,95
346,709,Terror a bordo,Kennedy Miller Productions,0.0,Horror,7825010.0,R,1989-04-07,96,1989,535
347,710,Friday the 13th Part VIII: Jason Takes Manhattan,Paramount Pictures,5000000.0,Adventure,14344000.0,R,1989-07-28,100,1989,536
348,711,Harlem Nights,Eddie Murphy Productions,30000000.0,Comedy,60864900.0,R,1989-11-17,116,1989,537
349,719,Troop Beverly Hills,Fries Entertainment,18000000.0,Adventure,8508840.0,PG,1989-03-24,105,1989,92
350,720,Sea of Love,Universal Pictures,19000000.0,Crime,58571500.0,R,1989-09-15,113,1989,471
351,724,Loverboy,Crescent Film Enterprises,0.0,Comedy,3960330.0,PG-13,1989-04-28,98,1989,475
352,733,After Midnight,High Bar Productions,3000000.0,Horror,76325.0,R,1989-11-03,90,1989,547
353,736,The Fabulous Baker Boys,Gladden Entertainment,13000000.0,Drama,16823500.0,R,1989-10-13,114,1989,550
354,742,Shocker,Alive Films,5000000.0,Comedy,16554700.0,R,1989-10-27,109,1989,67
355,743,Three Fugitives,Touchstone Pictures,15000000.0,Action,40590000.0,PG-13,1989-01-27,96,1989,553
356,745,Blind Fury,TriStar Pictures,10000000.0,Action,2692040.0,R,1990-03-16,86,1989,535
357,747,New York Stories,Touchstone Pictures,15000000.0,Comedy,10763500.0,PG,1989-03-10,124,1989,51
358,750,She-Devil,Orion Pictures,0.0,Comedy,15351400.0,PG-13,1989-12-08,99,1989,354
359,759,Fat Man and Little Boy,Paramount Pictures,0.0,Biography,3563160.0,PG-13,1989-10-20,127,1989,33
360,761,Pink Cadillac,Malpaso Productions,19000000.0,Action,12143500.0,PG-13,1989-05-26,122,1989,408
361,762,She's Out of Control,Weintraub Entertainment Group,0.0,Comedy,12065900.0,PG,1989-04-14,90,1989,557
362,765,Skin Deep,Beco Films,0.0,Comedy,19674900.0,R,1989-03-03,97,1989,146
363,775,Erik the Viking,KB Erik the Viking,0.0,Comedy,1932640.0,PG-13,1989-09-22,107,1989,338
364,778,The Package,Orion Pictures,18000000.0,Action,10647200.0,R,1989-08-25,108,1989,406
365,780,"I, Madman",Trans World Entertainment (TWE),0.0,Fantasy,151203.0,R,1989-04-07,89,1989,246
366,783,Let It Ride,Paramount Pictures,18000000.0,Comedy,4973280.0,PG-13,1989-08-18,90,1989,569
367,784,Jacknife,Kings Road Entertainment,0.0,Drama,2049770.0,R,1989-03-10,102,1989,332
368,785,In Country,Warner Bros.,18000000.0,Drama,3531970.0,R,1989-09-29,120,1989,231
369,788,Cannonball Fever,Entcorp Communications,0.0,Comedy,3077360.0,PG,1989-04-21,94,1989,254
370,795,Prancer,Cineplex-Odeon Films,0.0,Drama,18587100.0,G,1989-11-17,103,1989,373
371,798,Stepfather II,Incorporated Television Company (ITC),1500000.0,Horror,1519800.0,R,1989-11-03,93,1989,347
372,799,True Believer,Columbia Pictures Corporation,0.0,Drama,8742750.0,R,1989-02-17,105,1989,257
373,800,Kinjite: Forbidden Subjects,Golan-Globus Productions,0.0,Action,3416850.0,R,1989-02-03,97,1989,109
374,801,The Tall Guy,London Weekend Television (LWT),0.0,Comedy,510712.0,R,1990-09-21,92,1989,576
375,802,Heart of Dixie,Not specified,0.0,Drama,1097330.0,PG,1989-08-25,95,1989,577
376,804,Sweetie,Arenafilm,0.0,Comedy,938065.0,R,1989-09-28,97,1989,578
377,810,The Toxic Avenger Part III: The Last Temptation of Toxie,Troma Entertainment,0.0,Action,363561.0,R,1989-11-24,102,1989,572
378,818,Farewell to the King,Cine Location Services,20000000.0,Action,2420920.0,PG-13,1989-03-03,117,1989,585
379,829,The Rachel Papers,Initial Film and Television,0.0,Drama,201468.0,R,1989-05-12,95,1989,592
380,830,Immediate Family,Columbia Pictures Corporation,14000000.0,Drama,5932610.0,PG-13,1989-10-27,95,1989,275
381,832,Disorganized Crime,Kouf/Bigelow Productions,0.0,Action,7723510.0,R,1989-04-14,98,1989,594
382,835,Monsieur Hire,Cina,0.0,Crime,1417030.0,PG-13,0000-00-00,81,1989,596
383,837,Chattahoochee,Hemdale,0.0,Biography,259486.0,R,1990-04-20,94,1989,598
384,838,How I Got Into College,Twentieth Century Fox Film Corporation,0.0,Comedy,1642240.0,PG-13,1989-05-19,86,1989,70
385,839,Second Sight,Lorimar Film Entertainment,0.0,Comedy,5368860.0,PG,1989-11-03,83,1989,599
386,842,See You in the Morning,Lorimar Film Entertainment,0.0,Drama,4795000.0,PG-13,1989-04-21,119,1989,184
387,848,Cheetah,Silver Screen Partners III,5000000.0,Adventure,8153680.0,G,1989-08-18,83,1989,605
388,849,"Mama, There's a Man in Your Bed",Cina,0.0,Comedy,495063.0,NOT RATED,1989-03-22,100,1989,606
389,852,Fast Food,Varney Productions,0.0,Comedy,472340.0,PG-13,1989-04-28,92,1989,609
390,858,Slaves of New York,TriStar Pictures,0.0,Drama,463972.0,R,0000-00-00,124,1989,235
391,866,Life and Nothing But,Hachette Premire,0.0,Drama,428758.0,PG,1989-09-06,100,1989,133
392,867,Too Beautiful for You,Cin Valse,0.0,Comedy,1776440.0,R,0000-00-00,91,1989,177
393,879,Cruising Bar,Les Productions Vidofilms Lte,0.0,Comedy,3400000.0,R,1989-07-14,96,1989,628
394,880,"Bert Rigby, You're a Fool",Clear Productions,0.0,Comedy,75868.0,R,1989-02-24,94,1989,223
395,881,Beverly Hills Brats,Skouras Pictures,0.0,Comedy,192561.0,PG-13,1989-10-06,90,1989,629
396,888,Home Alone,Hughes Entertainment,18000000.0,Comedy,285761000.0,PG,1990-11-16,103,1990,225
397,891,Dances with Wolves,Tig Productions,22000000.0,Adventure,184209000.0,PG-13,1990-11-21,181,1990,631
398,892,The Hunt for Red October,Paramount Pictures,30000000.0,Action,122013000.0,PG,1990-03-02,135,1990,126
399,898,The Witches,Lorimar Film Entertainment,0.0,Adventure,10360600.0,PG,1990-08-24,91,1990,110
400,899,Jacob's Ladder,Carolco Pictures,25000000.0,Drama,26118900.0,R,1990-11-02,113,1990,15
401,902,Die Hard 2,Twentieth Century Fox Film Corporation,70000000.0,Action,117541000.0,R,1990-07-04,124,1990,162
402,903,Dick Tracy,Touchstone Pictures,47000000.0,Action,103739000.0,PG,1990-06-15,105,1990,638
403,904,Awakenings,Columbia Pictures Corporation,0.0,Biography,52096500.0,PG-13,1991-01-11,121,1990,89
404,906,Problem Child,Universal Pictures,10000000.0,Comedy,53470900.0,PG,1990-07-27,81,1990,640
405,908,Cry-Baby,Universal Pictures,11000000.0,Comedy,8266340.0,PG-13,1990-04-06,85,1990,402
406,910,Rocky V,United Artists,42000000.0,Drama,40946400.0,PG-13,1990-11-16,104,1990,35
407,911,Kindergarten Cop,Imagine Entertainment,26000000.0,Comedy,91457700.0,PG-13,1990-12-21,111,1990,116
408,912,Predator 2,Davis Entertainment,35000000.0,Action,30669400.0,R,1990-11-21,108,1990,533
409,913,The NeverEnding Story II: The Next Chapter,Warner Bros.,36000000.0,Adventure,17373500.0,PG,1991-02-08,90,1990,222
410,914,RoboCop 2,Orion Pictures,35000000.0,Action,45681200.0,R,1990-06-22,117,1990,641
411,915,Miller's Crossing,Circle Films,14000000.0,Crime,5080410.0,R,1990-10-05,115,1990,227
412,919,Darkman,Renaissance Pictures,16000000.0,Action,33878500.0,R,1990-08-24,96,1990,217
413,920,Presumed Innocent,Warner Bros.,22000000.0,Mystery,86303200.0,R,1990-07-27,127,1990,184
414,921,Gremlins 2: The New Batch,Warner Bros.,50000000.0,Comedy,41482200.0,PG-13,1990-06-15,106,1990,230
415,922,Nightbreed,Morgan Creek Productions,11000000.0,Action,8862350.0,R,1990-02-16,102,1990,210
416,923,Mermaids,Orion Pictures,31000000.0,Comedy,35419400.0,PG-13,1990-12-14,110,1990,38
417,924,Night of the Living Dead,21st Century Film Corporation,4200000.0,Horror,5835250.0,R,1990-10-19,92,1990,642
418,930,Hard to Kill,Warner Bros.,10000000.0,Action,47410000.0,R,1990-02-09,96,1990,645
419,931,The Krays,Fugitive TV Productions,0.0,Biography,2060850.0,R,1990-11-09,115,1990,120
420,933,The Hot Spot,Orion Pictures,0.0,Crime,1293980.0,R,1990-10-26,130,1990,417
421,937,The Rescuers Down Under,Silver Screen Partners IV,30000000.0,Animation,27931500.0,G,1990-11-16,100,1990,648
422,940,Hamlet,Canal+,0.0,Drama,20710500.0,PG,1991-01-18,135,1990,193
423,943,Marked for Death,Victor & Grais,12000000.0,Action,46044400.0,R,1990-10-05,93,1990,399
424,954,Hardware,Palace Pictures,1500000.0,Sci-Fi,5728950.0,R,1990-09-14,94,1990,656
425,965,3 Men and a Little Lady,Touchstone Pictures,0.0,Comedy,71609300.0,PG,1990-11-21,104,1990,212
426,979,Mr. Destiny,Laurence Mark Productions,20000000.0,Comedy,15379300.0,PG-13,1990-10-12,110,1990,666
427,981,Heart Condition,New Line Cinema,0.0,Comedy,4134990.0,R,1990-02-02,100,1990,667
428,984,Days of Being Wild,In-Gear Film,0.0,Crime,141864.0,UNRATED,1990-12-15,100,1990,470
429,986,Fire Birds,Nova International Films,22000000.0,Action,14760500.0,PG-13,1990-05-25,85,1990,474
430,991,The Sheltering Sky,Recorded Picture Company (RPC),25000000.0,Adventure,2075080.0,R,1990-12-12,138,1990,233
431,996,Repossessed,Carolco Pictures,0.0,Comedy,1382460.0,PG-13,1990-09-14,80,1990,671
432,999,American Ninja 4: The Annihilation,Cannon Group,0.0,Action,358047.0,R,1991-03-08,99,1990,580
433,1004,White Hunter Black Heart,Malpaso Productions,24000000.0,Adventure,2319120.0,PG,1990-09-14,112,1990,23
434,1006,Metropolitan,Westerly Films,225000.0,Comedy,2938210.0,PG-13,1990-08-03,98,1990,674
435,1009,Happily Ever After,Filmation Associates,0.0,Family,3299380.0,G,1993-05-28,75,1990,675
436,1016,An Angel at My Table,Hibiscus Films,0.0,Biography,1054640.0,R,1990-09-20,158,1990,578
437,1020,The First Power,Interscope Communications,10000000.0,Crime,22424200.0,R,1990-04-06,98,1990,680
438,1021,Vincent & Theo,Belbo Films,0.0,Biography,2231270.0,PG-13,1990-04-27,133,1990,264
439,1023,Texasville,Cine-Source,0.0,Drama,2268180.0,R,1990-09-28,123,1990,508
440,1024,"After Dark, My Sweet",Avenue Pictures,0.0,Crime,2678410.0,R,1990-08-24,114,1990,60
441,1025,Ski Patrol,Epic Productions,0.0,Action,8533970.0,PG,1990-01-12,91,1990,682
442,1028,Side Out,Aurora,0.0,Comedy,449868.0,PG-13,1990-03-30,100,1990,684
443,1029,Jetsons: The Movie,Hanna-Barbera Productions,0.0,Animation,10900000.0,G,1990-07-06,82,1990,685
444,1030,Men Don't Leave,"Geffen Company, The",0.0,Drama,6070720.0,PG-13,1990-02-23,115,1990,686
445,1031,Europa Europa,Central Cinema Company Film (CCC),0.0,Drama,5575740.0,R,1990-11-14,112,1990,687
446,1032,Nuns on the Run,HandMade Films,0.0,Comedy,10959000.0,PG-13,1990-03-30,89,1990,688
447,1036,Mr. & Mrs. Bridge,Cineplex-Odeon Films,0.0,Drama,7698010.0,PG-13,1991-01-18,126,1990,235
448,1037,Madhouse,Boy of the Year,0.0,Comedy,21036800.0,PG-13,1990-02-16,90,1990,691
449,1042,Coupe de Ville,Morgan Creek Productions,0.0,Comedy,715983.0,PG-13,1990-03-09,99,1990,189
450,1046,Gate 2: The Trespassers,Vision PDG,6500000.0,Fantasy,2032970.0,R,1992-02-28,90,1990,246
451,1047,Roger Corman's Frankenstein Unbound,The Mount Company,11500000.0,Drama,334748.0,R,1990-11-02,85,1990,695
452,1049,Come See the Paradise,Twentieth Century Fox Film Corporation,0.0,Drama,847306.0,R,0000-00-00,138,1990,228
453,1057,Where the Heart Is,Touchstone Pictures,0.0,Comedy,1106480.0,R,1990-02-23,107,1990,286
454,1059,Opportunity Knocks,Imagine Films Entertainment,0.0,Comedy,11359100.0,PG-13,1990-03-30,103,1990,400
455,1060,Def by Temptation,Bonded Filmworks,0.0,Horror,2218580.0,R,1990-05-11,95,1990,700
456,1061,Streets,Not specified,0.0,Action,1510050.0,R,1990-01-19,100,1990,701
457,1064,The Nasty Girl,Filmverlag der Autoren,0.0,Comedy,2281570.0,PG-13,0000-00-00,100,1990,703
458,1073,Vital Signs,Twentieth Century Fox Film Corporation,0.0,Drama,1224600.0,R,1990-04-13,100,1990,480
459,1077,Love at Large,David Blocker Productions,0.0,Comedy,1436310.0,R,1990-03-09,97,1990,311
460,1079,Love & Murder,Sharmhill Productions,0.0,Crime,10468.0,R,1991-11-08,87,1990,711
461,1080,A Show of Force,Forna Productions,0.0,Drama,152982.0,R,1990-05-11,95,1990,712
462,1081,A Tale of Springtime,Compagnie Eric Rohmer (CER),0.0,Comedy,201332.0,PG,1990-04-04,108,1990,141
463,1082,C'est la vie,Alexandre Films,0.0,Drama,805462.0,Not specified,0000-00-00,110,1990,361
464,1084,The Misadventures of Mr. Wilt,"Rank Organisation, The",0.0,Comedy,113014.0,R,1990-01-12,92,1990,713
465,1086,Auntie Danielle,Tlma,0.0,Comedy,604624.0,PG-13,1991-05-17,100,1990,714
466,1088,Journey of Hope,Antea Cinematografica,0.0,Drama,261718.0,PG,1991-04-26,100,1990,715
467,1089,Ultra Warrior,Concorde-New Horizons,0.0,Action,410880.0,R,1990-03-16,100,1990,716
468,1090,Angel Town,Ellendale Place,0.0,Action,855810.0,R,1990-02-23,102,1990,717
469,1092,The Last of the Finest,Orion Pictures,0.0,Action,1531490.0,R,1990-03-09,106,1990,269
470,1093,Archangel,Cinephile,0.0,Comedy,33308.0,Not specified,1990-09-01,90,1990,719
471,1094,Men of Respect,Arthur Goldblatt Productions,0.0,Drama,139155.0,R,1991-01-18,113,1990,720
472,1095,Strike It Rich,British Broadcasting Corporation (BBC),0.0,Comedy,541626.0,PG,1990-01-26,87,1990,721
473,1097,"I, the Worst of All",GEA Cinematogrfica,0.0,Drama,52148.0,R,1995-11-24,105,1990,723
474,1100,The Return of Superfly,Multicom Entertainment Group,0.0,Action,610402.0,R,1990-11-09,95,1990,726
475,1101,Chicago Joe and the Showgirl,BSB,0.0,Crime,85395.0,R,1990-07-27,103,1990,476
476,1103,Terminator 2: Judgment Day,Carolco Pictures,102000000.0,Action,204843000.0,R,1991-07-03,137,1991,3
477,1124,Nothing But Trouble,Applied Action,40000000.0,Comedy,8479790.0,PG-13,1991-02-15,94,1991,733
478,1127,What About Bob?,Touchstone Pictures,35000000.0,Comedy,63710000.0,PG,1991-05-17,99,1991,17
479,1129,City Slickers,Castle Rock Entertainment,27000000.0,Comedy,124034000.0,PG-13,1991-06-07,113,1991,634
480,1136,The People Under the Stairs,Universal Pictures,6000000.0,Comedy,24204200.0,R,1991-11-01,102,1991,67
481,1147,Night on Earth,Victor Company of Japan (JVC),3500000.0,Comedy,2015810.0,R,1991-12-12,129,1991,81
482,1148,Necessary Roughness,Paramount Pictures,13500000.0,Comedy,26255600.0,PG-13,1991-09-27,108,1991,557
483,1173,White Fang,Walt Disney Pictures,14000000.0,Adventure,34793200.0,PG,1991-01-18,107,1991,4
484,1179,Not Without My Daughter,Path Entertainment,0.0,Drama,14789100.0,PG-13,1991-01-11,116,1991,438
485,1183,Whore,Cheap Date,0.0,Drama,1008400.0,NC-17,1991-10-18,85,1991,101
486,1186,Only Yesterday,Nippon Television Network (NTV),0.0,Animation,415941.0,PG,2016-02-26,118,1991,752
487,1188,Another You,TriStar Pictures,17000000.0,Comedy,2865920.0,R,1991-07-26,100,1991,753
488,1193,Shakes the Clown,IRS Media,1400000.0,Comedy,115103.0,R,1992-03-13,87,1991,756
489,1196,The Hard Way,Universal Pictures,0.0,Action,25895500.0,R,1991-03-08,111,1991,25
490,1197,La bella latosa,Pierre Grise Productions,0.0,Drama,408571.0,UNRATED,1991-09-04,238,1991,758
491,1198,Mississippi Masala,Black River Productions,0.0,Drama,7310000.0,R,1992-02-05,118,1991,457
492,1199,Dogfight,Not specified,0.0,Comedy,394631.0,R,1991-10-04,94,1991,604
493,1200,Raise the Red Lantern,ERA International,0.0,Drama,2603060.0,PG,1991-12-18,125,1991,702
494,1201,Body Parts,Vista Street Entertainment,10000000.0,Horror,9188150.0,R,1991-08-02,88,1991,759
495,1203,Europa,Aliclo,0.0,Drama,1007000.0,R,1991-06-27,112,1991,761
496,1206,The Indian Runner,Columbia Pictures Corporation,7000000.0,Drama,191125.0,R,1991-09-20,127,1991,762
497,1207,Kafka,Baltimore Pictures,11000000.0,Drama,1059070.0,PG-13,1991-11-15,98,1991,528
498,1208,Soapdish,Paramount Pictures,0.0,Comedy,36489900.0,PG-13,1991-05-31,97,1991,325
499,1209,The Doctor,Touchstone Pictures,0.0,Drama,38120900.0,PG-13,1991-08-16,122,1991,79
500,1210,Black Robe,Alliance Communications Corporation,0.0,Adventure,8211950.0,R,1991-10-04,101,1991,125
501,1211,Dutch,Twentieth Century Fox Film Corporation,17000000.0,Comedy,4603930.0,PG-13,1991-07-19,107,1991,10
502,1212,Billy Bathgate,Touchstone Pictures,48000000.0,Crime,15965900.0,R,1991-11-01,106,1991,342
503,1213,High Heels,Canal+,0.0,Comedy,1710060.0,R,1991-12-20,112,1991,93
504,1214,"He Said, She Said",Paramount Pictures,0.0,Comedy,9804780.0,PG-13,1991-02-22,115,1991,447
505,1215,Where the Day Takes You,Cinetel Films,3000000.0,Crime,390152.0,R,1992-09-11,105,1991,544
506,1219,Grand Canyon,Twentieth Century Fox Film Corporation,0.0,Crime,33243000.0,R,1992-01-17,134,1991,441
507,1220,All I Want for Christmas,Paramount Pictures,0.0,Comedy,14812000.0,G,1991-11-08,92,1991,765
508,1221,Armour of God 2: Operation Condor,Golden Harvest Company,0.0,Action,10440000.0,PG-13,1997-07-18,106,1991,766
509,1222,Mannequin: On the Move,Gladden Entertainment,13000000.0,Comedy,3752430.0,PG,1991-05-17,95,1991,418
510,1223,The Perfect Weapon,Paramount Pictures,10000000.0,Action,14061400.0,R,1991-03-15,90,1991,532
